https://www.sat.gob.mx/declaracion/23891/presenta-tu-declaracion-anual-de-personas-fisicas-para-el-ejercicio-2023 ,¿Qué hago si no reconozco a alguno(s) de los retenedores que me están precargando?,"Si no reconoces alguno(s) de los retenedores que se te precargaron, puedes eliminar el registro."
https://www.sat.gob.mx/declaracion/87721/presenta-tu-declaracion-informativa ,"Cuando la información a proporcionar corresponde a varias personas físicas, ¿Se pude realizar de forma masiva?","Sí, el aplicativo considera una opción para realizarlo de manera masiva, la cual identificarás como carga batch."
https://www.sat.gob.mx/declaracion/55791/simulador-de-las-declaraciones-de-entero-de-retenciones-por-salarios-y-asimilados-a-salarios ,¿Cómo se enterarán las retenciones de ISR causadas por el ajuste anual en sueldos y salarios que el patrón realizó a sus trabajadores correspondientes al ejercicio 2023?,"La diferencia que resulta a cargo de los trabajadores como resultado del cálculo anual realizado por el patrón, deberás declararla y enterarla a más tardar el 28 de febrero del siguiente año de calendario de que se trate, a través del formulario “ISR retenciones por salarios” conforme a lo siguiente:1. Una vez realizada la autenticación, en el apartado “Configuración de la declaración” deberás especificar:Ejercicio: 2024Periodicidad: MensualPeriodo: FebreroTipo de declaración: Normal2. Dentro del apartado “Determinación”, en específico en el campo “ISR retenido por sueldos de acuerdo a los registros del contribuyente”, solo deberás capturar el monto correspondiente al ISR a cargo por el ajuste anual timbrado o que vayas a timbrar en los CFDI de nómina correspondientes al mes de febrero.3. Al presentar la declaración obtendrás el acuse con la línea de captura y deberás realizar el pago correspondiente en las instituciones de crédito autorizadas.Es importante destacar que, para el entero del ISR retenido por sueldos y salarios correspondiente a la nómina del mes de febrero, el cual deberás efectuar a más tardar el 17 de marzo, siguiendo los pasos antes señalados en el formulario citado, especificando la declaración como tipo “complementaria por modificación”, en la que se adicionará el ISR retenido de la nómina correspondiente al mes de febrero al monto declarado anteriormente en el campo “ISR retenido por sueldos de acuerdo a los registros del contribuyente”; y en el apartado de “Pago”, podrás disminuir el monto pagado con anterioridad realizado en la declaración de tipo “normal” de dicho mes.En caso de que el ISR a cargo por el ajuste anual lo hayas timbrado en CFDI de nómina de meses anteriores al mes de febrero, el entero podrás realizarlo de manera conjunta con las retenciones de nómina del mes de que se trate, en su caso, a través de una declaración “complementaria por modificación” de dicho mes; con la finalidad de no generar diferencias entre las retenciones de ISR timbradas y enteradas por mes en el visor de nómina del patrón."
https://www.sat.gob.mx/declaracion/55791/simulador-de-las-declaraciones-de-entero-de-retenciones-por-salarios-y-asimilados-a-salarios ,¿Qué necesito para presentar las declaraciones?,Para ingresar a la declaración debes contar con tu RFC y contraseña o en su caso la e.firma.
https://www.sat.gob.mx/declaracion/55791/simulador-de-las-declaraciones-de-entero-de-retenciones-por-salarios-y-asimilados-a-salarios ,¿Qué explorador se recomienda utilizar para  presentar las declaraciones?,"Chrome, Firefox , Safari y  Edge."
https://www.sat.gob.mx/declaracion/55791/simulador-de-las-declaraciones-de-entero-de-retenciones-por-salarios-y-asimilados-a-salarios ,¿Quiénes deben presentar estas declaraciones?,Las personas físicas que realicen pagos a sus trabajadores.
https://www.sat.gob.mx/declaracion/55791/simulador-de-las-declaraciones-de-entero-de-retenciones-por-salarios-y-asimilados-a-salarios ,¿A partir de qué periodo debo presentar estas declaraciones?,"A partir del periodo de enero 2024, el cual se presenta a más tardar el 17 de febrero del mismo año."
https://www.sat.gob.mx/declaracion/53359/simulador-de-declaraciones-de-pagos-mensuales-y-definitivos ,"Soy una persona física que tributa en RESICO, la autoridad me notificó un cambio al Régimen de Actividad Empresarial y Profesional. ¿Cuál es el procedimiento para presentar mi declaración de impuesto sobre la renta en el nuevo régimen?","Debespresentar las declaracionescorrespondientes a partir de que comienzas a tributar en elRégimen de Actividad Empresarial y Profesional.Realiza lo siguiente:Ingresa a sat.gob.mx apartado “Personas”.En la sección “Declaraciones”, ubica “Pagos provisionales o definitivos” y elige la opción “Presenta tus pagos provisionales o definitivos de personas físicas”.En el menú seleccionar “Presentación de la declaración” y elige la opción “Provisionales”.Indica los datos de la declaración a presentar y en “Tipo de declaración” elige la opción “Normal”.Selecciona la opción “ISR PERSONAS FÍSICAS, ACTIVIDAD EMPRESARIAL Y PROFESIONAL”.Realiza el llenado del formulario.Envía la declaración y, en su caso, realiza el pago respectivo.Fundamento legal: Quinta Resolución de Modificaciones a la Resolución Miscelánea Fiscal 2023, Regla 3.13.34."
https://www.sat.gob.mx/declaracion/53359/simulador-de-declaraciones-de-pagos-mensuales-y-definitivos ,"Soy una persona física que tributa en RESICO, la autoridad me notificó un cambio al Régimen de Arrendamiento. ¿Cuál es el procedimiento para presentar mi declaración de impuesto sobre la renta en el nuevo régimen?","Debespresentar las declaracionescorrespondientes a partir de que comienzas a tributar en el Régimen de Arrendamientoy atender lo siguiente:Ingresa a sat.gob.mx apartado “Personas”.En la sección “Declaraciones”, ubica “Pagos provisionales o definitivos” y elige la opción “Presenta tus pagos provisionales o definitivos de personas físicas”.En el menú selecciona “Presentación de la declaración” y elige la opción “Provisionales”.Indica los datos de la declaración a presentar y en “Tipo de declaración” elige la opción “Normal”.Selecciona la opción “ISR PERSONAS FÍSICAS, ARRENDAMIENTO DE INMUEBLES (USO O GOCE)”.Realiza el llenado del formulario.Envía la declaración y, en su caso, realiza el pago respectivo.Fundamento legal: Quinta Resolución de Modificaciones a la Resolución Miscelánea Fiscal 2023, Regla 3.13.34."
https://www.sat.gob.mx/declaracion/53359/simulador-de-declaraciones-de-pagos-mensuales-y-definitivos ,"Soy un contribuyente que tributó en el RESICO personas físicas, sin embargo, realicé el pago del impuesto sobre la renta, ¿cómo puedo disminuirlo en la declaración del nuevo régimen que voy a presentar?","Puedes aplicar los pagos efectuados en RESICO de conformidad con lo siguiente:a)Pagos provisionales del ejercicio 2022: Realiza el cálculo correspondiente y aplica los pagos efectuados en la sección “Pago”, campo “Compensaciones” como “Pago de lo indebido”, “ISR simplificado de confianza. Personas físicas”.b)Pagos provisionales del ejercicio 2023: Realiza el cálculo correspondiente y aplica los pagos efectuados en la sección “Determinación del impuesto” en el campo “Pagos provisionales efectuados en el Régimen Simplificado de Confianza”.Fundamento legal: Resolución Miscelánea Fiscal 2023 Regla 3.13.16. Quinta Resolución de Modificaciones a la Resolución Miscelánea Fiscal 2023, Regla 3.13.34."
https://www.sat.gob.mx/declaracion/53359/simulador-de-declaraciones-de-pagos-mensuales-y-definitivos ,"Soy un contribuyente que tributó en el RESICO personas físicas, sin embargo, dejé de tributar en dicho régimen y quiero saber cómo debo presentar mi declaración del impuesto al valor agregado.","La obligación delimpuesto al valor agregadose considera un pago definitivo que grava actos o actividades, no atiende a un régimen y su determinación es la misma en ambos supuestos.Fundamento legal: LIVA 5-D."
https://www.sat.gob.mx/declaracion/53359/simulador-de-declaraciones-de-pagos-mensuales-y-definitivos ,"Soy contribuyente del Régimen Simplificado de Confianza y quiero presentar declaraciones complementarias del ejercicio 2023, pero el aplicativo solo me habilita la opción de “Normal” y “Normal por corrección fiscal"".","Se sugiere verificar en tu Cédula de Identificación Fiscal que cuentes con el Régimen Simplificado de Confianza y las obligaciones inherentes al mismo “Activas” ya que el aplicativo muestra las obligaciones a declarar de acuerdo a lo registrado en el Registro Federal de Contribuyentes.Recuerda que son causales para dejar de tributar en el RESICO:A.Exceder de tres millones quinientos mil pesos de ingresos en cualquier momento del año de tributación.B.Incumplir con alguna de las siguientes obligaciones:Mantener actualizado el Registro Federal de Contribuyentes.Contar con e.firma y Buzón Tributario activo.Contar con comprobantes fiscales digitales por internet por la totalidad de tus ingresos efectivamente cobrados.Obtener y conservar comprobantes fiscales digitales por internet que amparen tus gastos e inversiones.Expedir y entregar a tus clientes comprobantes fiscales digitales por internet por las operaciones que realices con los mismos.En el supuesto de que los adquirentes de los bienes, de los servicios o del uso o goce temporal de bienes, no soliciten el comprobante fiscal digital por internet, los contribuyentes deben expedir un comprobante global por las operaciones realizadas con el público en general.Si se trata de las erogaciones por concepto de salarios, los contribuyentes deben efectuar las retenciones y mensualmente los días 17 del mes inmediato posterior, efectuar el entero por concepto del impuesto sobre la renta de sus trabajadores.Los contribuyentes omitan tres o más pagos mensuales en un año calendario consecutivos o no, o bien, no presenten su declaración anual.Fundamento legal: LISR Artículos 113-E, 113-G y 113-I. Quinta Resolución de Modificaciones a la Resolución Miscelánea Fiscal 2023, Regla 3.13.34. y Artículo Segundo Transitorio."
https://www.sat.gob.mx/declaracion/53359/simulador-de-declaraciones-de-pagos-mensuales-y-definitivos ,¿Qué necesito para presentar las declaraciones?,"Para ingresar a la declaración debes contar con tu RFC y Contraseña o, en su caso, la e.firma."
https://www.sat.gob.mx/declaracion/53359/simulador-de-declaraciones-de-pagos-mensuales-y-definitivos ,¿Qué explorador se recomienda utilizar para  presentar las declaraciones?,"Chrome, Firefox, Safari y Edge."
https://www.sat.gob.mx/declaracion/53359/simulador-de-declaraciones-de-pagos-mensuales-y-definitivos ,¿Quiénes deben presentar estas declaraciones?,Las personas físicas que tributen en el Régimen Simplificado de Confianza.
https://www.sat.gob.mx/declaracion/53359/simulador-de-declaraciones-de-pagos-mensuales-y-definitivos ,¿A partir de qué periodo debo presentar estas declaraciones?,"A partir del periodo de enero 2024, el cual se presenta a más tardar el 17 de febrero del mismo año."
https://www.sat.gob.mx/declaracion/56593/simulador-de-la--declaracion-de-entero-de-retenciones-de-iva ,¿Qué necesito para presentar las declaraciones?,Para ingresar a la declaración debes contar con tu RFC y contraseña o en su caso la e.firma.
https://www.sat.gob.mx/declaracion/56593/simulador-de-la--declaracion-de-entero-de-retenciones-de-iva ,¿Qué explorador se recomienda utilizar para  presentar las declaraciones?,"Chrome, Firefox , Safari y  Edge."
https://www.sat.gob.mx/declaracion/56593/simulador-de-la--declaracion-de-entero-de-retenciones-de-iva ,¿Quiénes deben presentar estas declaraciones?,Las personas físicas obligadas a retener el impuesto al valor agregado.
https://www.sat.gob.mx/declaracion/56593/simulador-de-la--declaracion-de-entero-de-retenciones-de-iva ,¿Qué obligaciones debo presentar a través de esta declaración?,A través de esta declaración deberás de enterar las retenciones de IVA que realices en el ejercicio 2024.
https://www.sat.gob.mx/declaracion/23891/presenta-tu-declaracion-anual-de-personas-fisicas-para-el-ejercicio-2023 ,¿Qué hago si no reconozco a alguno(s) de los retenedores que me están precargando?,"Si no reconoces alguno(s) de los retenedores que se te precargaron, puedes eliminar el registro."
https://www.sat.gob.mx/declaracion/94574/consulta-el-visor-de-deducciones-personales ,¿Cómo localizo una deducción personal en particular?,"El aplicativo cuenta con opciones adicionales para acotar una búsqueda, las cuales son:RFC del emisor.Folio fiscal.Tipo de deducción.Periodo de emisión del CFDI."
https://www.sat.gob.mx/declaracion/94574/consulta-el-visor-de-deducciones-personales ,¿Hasta qué fecha está actualizado el Visor de deducciones personales?,"La fecha de actualización de la información, aparece en la parte superior de tu lista de deducciones precargadas, cuando realizas la consulta."
https://www.sat.gob.mx/declaracion/94574/consulta-el-visor-de-deducciones-personales ,¿Por qué en el Visor no me aparecen facturas de crédito hipotecario?,"La información de este tipo de deducción se podrá visualizar a partir del mes de febrero del ejercicio que corresponda, una vez que se presente la declaración informativa de intereses por parte de las organizaciones e instituciones del sector financiero y los órganos públicos federales y estatales."
https://www.sat.gob.mx/declaracion/97720/consulta-el-visor-de-comprobantes-de-nomina-para-el-trabajador ,¿Qué información me muestra el visor de nómina del trabajador?,"Cuenta con varias modalidades de consulta de la información:Acumulada anual total, en donde conocerás la suma de todos los pagos realizados por tus patrones.Anual, que contiene la información anualizada de los pagos realizados por cada patrón.Mensual, con el detalle de los pagos recibidos por cada mes de calendario.Detalle del CFDI, que contiene el listado de los comprobantes que tu patrón te expidió y fueron pagados en cada mes.Estas modalidades de consulta contienen la información de los CFDI de nómina de todo el ejercicio, además, si tu patrón realizó ajustes a tus comprobantes con posterioridad también se verán reflejados siempre que correspondan al mismo ejercicio, incluyendo aquellos que deriven por el ajuste anual que determina tu patrón."
https://www.sat.gob.mx/declaracion/97720/consulta-el-visor-de-comprobantes-de-nomina-para-el-trabajador ,¿Qué corte de información contiene el visor de nómina del trabajador?,"Los cortes de información para los CFDI de nómina varían según el año consultado. Al respecto para los ejercicios transcurridos se tienen los siguientes cortes:Para el ejercicio 2017 el corte que se tiene es al 27 de julio de 2018.Para el ejercicio 2018 el corte que se tiene es al 04 de agosto de 2019.Para el ejercicio 2019 el corte que se tiene es al 18 de junio de 2020.La fecha de actualización para cada corte de información, la podrás visualizar en la parte superior de la herramienta.Recuerda que en la Resolución Miscelánea Fiscal se han establecido las fechas límite para que los patrones realicen las correcciones a los comprobantes de nómina correspondientes."
https://www.sat.gob.mx/declaracion/97720/consulta-el-visor-de-comprobantes-de-nomina-para-el-trabajador ,¿Qué criterio considera la autoridad para integrar los comprobantes de nómina por cada mes del ejercicio?,El agrupamiento mensual de los comprobantes de nómina se basa en la fecha del pago del comprobante emitido por tu patrón.
https://www.sat.gob.mx/declaracion/97720/consulta-el-visor-de-comprobantes-de-nomina-para-el-trabajador ,"Al navegar dentro del visor de comprobantes de nómina del trabajador, si me aparecen alertas con un ícono amarillo o mensajes, ¿esto qué significa? y ¿qué debo realizar?","Permite identificar si existe un comprobante fiscal con inconsistencias, en estos casos se debe verificar el correcto timbrado con tu patrón."
https://www.sat.gob.mx/declaracion/90887/consulta-el-visor-de-comprobantes-de-nomina-para-el-patron- ,"¿Dónde puedo identificar que percepciones y deducciones considera el SAT para agrupar la información de ingresos y retenciones por tipo de régimen: Sueldos y Salarios, conceptos Asimilados, Jubilaciones e Indemnizaciones?",Dentro del Apéndice 6 de la Guía de llenado del Recibo de Nómina (vigente a partir del 1 de septiembre del 2018) publicada en la página del SAT.
https://www.sat.gob.mx/declaracion/90887/consulta-el-visor-de-comprobantes-de-nomina-para-el-patron- ,La acumulación de los ingresos y retenciones de mis trabajadores del ejercicio que están considerando en el Visor de comprobantes de Nómina del Patrón ¿se realiza con base a la fecha de emisión del comprobante o a la fecha del pago?,Esta se realiza con base a la fecha de pago.
https://www.sat.gob.mx/declaracion/90887/consulta-el-visor-de-comprobantes-de-nomina-para-el-patron- ,"El Visor de comprobantes de Nómina del Patrón, me arroja el mensaje de que se identificaron comprobantes con errores de timbrado que no cumplen con el apéndice 6 de la Guía de Nómina ¿Cómo puedo conocer que complementos de nómina son?","En la Vista Detalle Mensual en la parte inferior derecha se visualiza un archivo descargable TXT etiquetado como “Detalle de los complementos con errores de timbrado” en el cual podrás obtener el listado de complementos con error, este archivo permite un máximo de 500 mil registros."
https://www.sat.gob.mx/declaracion/90887/consulta-el-visor-de-comprobantes-de-nomina-para-el-patron- ,¿Esta herramienta complementa la presentación de la declaración anual de las personas morales del régimen general de ley?,"Esta herramienta es solo para visualizar como se concentra la información de los pagos realizados a tus trabajadores mediante los comprobantes de nómina que emitiste y los pagos provisionales que realizaste durante el ejercicio, para enterar el impuesto retenido que les correspondió y muestra la misma información que se prellena en la declaración anual en la sección de deducciones para la deducibilidad de la nómina, por lo que puede ser de apoyo para que identifiques el origen de la información que se muestra, incluso puedes obtener datos más detallados como los comprobantes por trabajador."
https://www.sat.gob.mx/declaracion/75764/presenta-tu-declaracion-del-derecho-extraordinario-sobre-mineria ,¿Qué necesito para poder ingresar a la declaración?,"Debes tener tu RFC y Contraseña, o en su caso, la e.firma."
https://www.sat.gob.mx/declaracion/75764/presenta-tu-declaracion-del-derecho-extraordinario-sobre-mineria ,¿Puedo presentar declaraciones de años anteriores?,"Sí, se pueden presentar declaraciones normales extemporáneas o complementarias."
https://www.sat.gob.mx/declaracion/75764/presenta-tu-declaracion-del-derecho-extraordinario-sobre-mineria ,¿En qué exploradores puedo presentar mi declaración?,"Google Chrome, Firefox, Edge o Safari."
https://www.sat.gob.mx/declaracion/74889/presenta-tu-declaracion-del-derecho-adicional-sobre-mineria ,¿Qué necesito para poder ingresar a la declaración?,"Debes tener tu RFC y Contraseña, o en su caso, la e.firma."
https://www.sat.gob.mx/declaracion/74889/presenta-tu-declaracion-del-derecho-adicional-sobre-mineria ,¿Puedo presentar declaraciones de años anteriores?,"Sí, se pueden presentar declaraciones normales extemporáneas o complementarias."
https://www.sat.gob.mx/declaracion/74889/presenta-tu-declaracion-del-derecho-adicional-sobre-mineria ,¿En qué exploradores puedo presentar mi declaración?,"Google Chrome, Firefox, Edge o Safari."
